CustomerID,Age,Gender,Location,Tenure,AvgTransactionFrequency,LastTransactionDays,TotalSpending,EngagementScore,EmailOpenRate,TimeSpentOnPlatform,IsSubscribed,Churned
79,27,Female,Urban,94,13.437651412321538,351,6110.639280747411,14.795833410940585,0.25466376588996187,35.70052994225665,1,0
80,53,Female,Suburban,119,9.44120027071246,143,3948.3908439778124,98.46544775908396,0.48895092643845206,3.0723218574934226,1,0
81,31,Male,Suburban,39,12.573903036380825,253,2478.961322158631,20.909736458961426,0.4074078813546854,43.057516381410814,1,0
82,48,Female,Urban,113,14.776184284946499,269,1040.1562247609272,13.035313004326554,0.9865694907793265,23.183539080869874,0,1
83,65,Female,Suburban,12,5.03767612946244,291,3217.6926014300675,20.35348738868964,0.055926350128225666,13.489596043962615,1,0
84,32,Female,Suburban,105,14.455896795706302,187,1056.7838594487475,76.90611331597242,0.14218137638735162,12.467343120244239,1,0
85,25,Female,Rural,47,6.4527465286338845,304,1851.279813157441,42.55056592718428,0.052825893908602484,24.40919858577555,0,0
86,31,Male,Suburban,18,6.397166666316912,291,9874.627969937505,56.541593975253804,0.6258411949823758,44.39816120371348,0,0
87,40,Female,Suburban,21,5.76541945956308,86,4496.625213375524,2.1009156986360744,0.05450927741371958,19.228205293291023,1,1
88,57,Male,Suburban,13,8.579706502866193,166,5365.530488399664,3.4431308573314556,0.8364397373761233,37.6114244657854,1,1
89,38,Female,Rural,21,3.158030604498819,114,8748.823434498432,44.582554982701616,0.5119386306819278,5.292527183867321,0,0
90,33,Female,Urban,8,8.751960795012156,356,9956.13211485781,81.66552432016235,0.5270076245815337,24.06480675647756,1,1
91,62,Male,Rural,46,8.583867373740055,183,5868.873048512347,88.52388787075652,0.5615945077121942,49.58846394944041,1,0
92,35,Female,Rural,104,11.666625376468179,207,8143.4908283373,8.670656759564022,0.17081370630621073,38.63667123822068,0,0
93,64,Female,Urban,110,12.671099467126197,256,3336.716140933085,53.836310210102276,0.19769030311448754,10.921160177810343,1,0
94,41,Female,Rural,7,7.166178904373936,235,3126.865178728182,91.32296862792705,0.3188173228730047,25.32135294804658,1,1
95,43,Male,Urban,23,5.232665490920913,355,4086.766837846146,38.797275439788635,0.5934964158218514,12.064425800604043,1,0
96,42,Female,Rural,108,4.630688562439323,3,6757.821900469126,82.95658314283686,0.21011777594021452,20.77326589949421,1,0
97,62,Male,Urban,96,3.724733713868207,208,6853.697723625478,13.36956543994362,0.11633172713326123,39.114159174880754,1,1
98,58,Female,Suburban,75,1.8070661507863484,197,3220.870403029563,93.53944896677987,0.9701168864184322,38.67562835687498,0,0
99,46,Male,Rural,86,5.794271703685987,341,1418.778248952624,75.14233175313026,0.021981814809622913,11.790968706168064,1,0
100,32,Male,Rural,22,4.783467689830966,125,6360.722939008535,94.13343927869016,0.8026974053360216,46.150054248665576,1,0
101,62,Female,Rural,107,14.529843402129703,138,1370.4260356687687,67.66172335525064,0.7880351495750221,29.832125046858927,1,0
102,18,Female,Rural,89,8.807923567500616,339,5827.075831470368,36.3403931999427,0.297214113845096,19.30625240261972,0,1
103,42,Male,Suburban,22,5.861878546427105,25,6964.879067757459,93.81811725247225,0.1356266160073134,25.345811248652602,1,0
104,24,Male,Rural,92,9.126546413911743,68,7036.053814305071,27.556677630917846,0.14562864670542341,30.451027045168313,1,0
105,26,Female,Suburban,29,2.9487538188397373,61,7559.373895530008,33.21725220617326,0.6974316172371925,28.21458132636638,0,0
106,41,Male,Suburban,13,7.21661248883084,29,8741.308273500079,70.08084180017403,0.6428065910861737,24.57704925904082,1,1
107,18,Female,Suburban,82,9.767280499894893,19,5049.594020451405,76.53162995253862,0.7827456742513867,25.494173802425305,1,0
108,61,Female,Suburban,2,7.844569645094319,171,7329.466976342755,92.94034838491538,0.9374811723991047,9.232389566180366,1,0
109,25,Female,Urban,29,6.624903209160539,74,6229.810080121783,20.48024090562095,0.691927363266592,40.73027876308163,1,0
110,41,Female,Urban,85,14.913877444595775,61,1947.7354039970573,79.7998035219224,0.15585153655144346,27.31713583708026,1,1
111,28,Male,Rural,79,13.324406670084977,153,354.32748420714086,73.85460533969635,0.24344261676541068,6.988453154382803,0,0
112,68,Female,Urban,52,9.727683414232162,276,2916.959718201644,6.379455625359787,0.8421937308731146,38.42477652834751,1,0
113,34,Male,Urban,27,8.97128305655196,48,4486.033692742432,38.722314121020695,0.20930607583420857,46.655976929678864,1,0
114,25,Female,Rural,50,9.689246717544176,211,6209.348849843697,28.27654570600986,0.07252231695448141,47.39169151222962,1,0
115,52,Male,Rural,95,3.8183695095140653,343,8514.597371981734,30.44904243540304,0.7032800540422505,18.76637775435305,1,0
116,52,Female,Rural,79,6.5319284057004605,139,2042.8325953910398,98.29468795547008,0.40252635549014204,7.208085241257325,1,0
117,50,Male,Urban,115,1.5524334604725905,110,1342.9429199949232,64.27774134799279,0.9200400525459036,26.160781518336726,0,0
118,22,Male,Urban,23,7.657644524815574,183,9638.451479995843,71.76761577934995,0.6502550710936615,6.074156852786424,1,0
119,59,Female,Rural,88,8.602344175407286,28,1169.6411378264304,97.66176373150091,0.09041897779166075,46.73237721637455,0,0
120,56,Female,Suburban,44,4.188496305444934,197,4837.061594061172,37.72017824576387,0.9478565672536607,9.587191554079727,1,1
121,58,Female,Rural,77,14.496403860317193,191,5897.080915053689,80.1840168452806,0.2585572636402459,13.011910067582622,1,0
122,45,Female,Suburban,22,13.732364553121387,315,5459.606766983638,43.45309633044954,0.33721249040628576,20.628508080806036,1,0
123,24,Male,Suburban,43,11.110005296382681,51,951.7183546261377,86.95336718149798,0.40226041368354204,19.466641193676725,1,0
124,26,Female,Rural,37,8.467412802715076,149,664.5664486358318,18.06575413113032,0.05122429640431325,39.835813173695506,1,0
125,25,Male,Rural,61,13.17956823506759,268,1144.2859318642531,94.76861770642796,0.49651542223060485,23.087682617272637,1,0
126,29,Male,Rural,97,2.8291328135284806,50,5897.318070338863,21.877170841087967,0.12331849107529225,8.953028870165177,0,0
127,51,Female,Urban,56,12.06713711984839,246,5489.0143875797785,32.622050698093155,0.40097032668835175,13.726889826560669,1,1
128,50,Male,Suburban,3,2.747491395535876,113,2414.033841163768,75.61922341067805,0.3507097879920843,25.701112566782342,1,0
129,65,Male,Urban,63,12.118949275691676,170,6413.964004271356,39.37551415654067,0.7728400834265033,7.798968912593677,1,1
130,40,Male,Urban,118,4.860745955518997,166,8218.668270350929,60.82113767664467,0.8031705116327311,30.7769559444777,1,0
131,41,Male,Rural,19,13.279268134254645,14,511.6317024812783,44.45735010694285,0.153412882389088,28.504491674281724,1,0
132,54,Female,Urban,23,14.21658931355557,203,5031.486441125619,74.23699370897819,0.3665511873792262,35.877764660921756,1,0
133,52,Female,Rural,29,3.083143571671619,288,6924.173079816634,22.833125236861086,0.3733531610318317,46.9163784612787,1,0
134,61,Female,Suburban,30,7.47745847091551,189,2597.8880779899023,5.8457987236877,0.15141044393608505,45.656600774507204,0,1
135,57,Female,Rural,39,14.733823294277592,155,3146.931962402176,29.992939747306625,0.7984535050511905,47.330743094407154,0,1
136,39,Male,Urban,108,7.767704103624053,55,6175.0152395949,47.43086648684303,0.7072283283354233,12.613422052673197,1,0
137,44,Male,Urban,111,13.089665315203632,182,8989.559405092996,16.80200521926786,0.19038178629703473,7.012482678648054,1,0
138,52,Female,Rural,25,9.242241309838478,210,8118.2517609987035,35.47972896563887,0.36672190859379905,15.4626966745742,0,0
139,18,Female,Rural,101,6.254618710874426,75,5872.989169085877,39.998301829356855,0.10580502485651422,44.806716051932575,1,0
140,52,Female,Urban,111,5.000969777362183,277,7329.195005796767,5.739184368827354,0.6282065970930439,48.616646993862666,1,0
141,54,Male,Suburban,8,3.845123275205222,133,3711.742455057207,58.33072481842046,0.12137192454861967,43.03658507798856,1,0
142,64,Female,Suburban,106,11.66517467928776,343,6445.558728177702,88.43434279712875,0.9859341686249178,5.9458771958134085,1,0
143,31,Female,Rural,58,6.41156709552239,59,4715.197752162814,15.174291295305242,0.7806820746878623,47.39768590395976,1,0
144,20,Female,Suburban,16,8.157856470810517,345,1980.367750929853,59.7808013401514,0.39023854958399506,21.456222353863907,1,0
145,18,Male,Urban,72,7.892556720016547,182,7047.208911384846,66.47392049108463,0.5785639322793544,0.9608593927365071,1,0
146,22,Male,Rural,1,9.081906409263837,339,5608.999909753338,41.93346804192883,0.9113418162164088,22.398490167035582,1,1
147,43,Male,Urban,108,13.11808003874373,321,3650.353661340555,70.109758736427,0.5540992803958261,2.780423898935646,0,0
148,31,Male,Urban,5,14.730350810168012,64,9122.257981778444,41.0731543491012,0.17449848639795518,27.421957097475318,1,0
149,56,Male,Suburban,3,6.706178920033437,327,307.24776648465934,50.46372879774349,0.3787033555811593,17.25842435813404,1,0
150,44,Male,Rural,65,12.585264909488243,260,3226.1541973700105,0.735304455442698,0.8431448650297454,23.935029212905413,1,0
151,26,Male,Rural,4,11.703389125166048,193,663.125837998701,69.17201141346888,0.6442130159896179,30.851932856784295,0,1
152,32,Male,Suburban,104,9.029405320378025,143,7688.620430594109,66.13426789447244,0.6507243843338003,43.505654242982104,0,1
153,32,Female,Urban,99,14.384660010567064,104,7050.863795726546,3.8400877326344562,0.8668214856884892,33.264128035360464,0,0
154,43,Female,Urban,96,3.806643217397639,214,3380.386965489539,36.82501073951331,0.8939730574625047,21.985418989669945,1,0
155,59,Male,Urban,64,2.5296989443347,242,6789.062731850023,97.90318407916673,0.9197925717794363,41.06167875668307,0,0
156,30,Male,Urban,106,12.95546753737591,209,4019.7785393399035,42.07365625686168,0.0948491932531561,45.326315809870046,0,0
157,68,Female,Rural,98,7.1480974328724765,93,7586.9125350821,50.19454051318417,0.5441260019631009,6.428118338393762,1,0
158,49,Male,Rural,107,12.857563958898847,142,4596.41826109339,90.99301581597186,0.7405095212183186,26.830682388863178,1,0
159,56,Male,Suburban,89,13.503262872735808,112,4181.569305533489,71.72618758657563,0.7569268451270138,14.583342007250986,1,0
160,66,Male,Suburban,10,1.8744063106670001,59,9353.826163334179,58.20701311242236,0.6067162019700039,2.8295292949088964,0,0
161,69,Female,Rural,21,13.368506681804849,43,2583.7030889179323,79.78046813410725,0.16678733518367417,33.593061408142276,1,0
162,49,Female,Rural,46,7.276466775171911,207,1292.4286659659977,86.43662664559733,0.7974205539416643,43.20715348423167,1,0
163,21,Female,Urban,103,8.14605484605925,268,5886.976821268636,45.68880717372669,0.7201113335149457,8.563681396631006,0,1
164,47,Female,Urban,91,9.772295155304944,296,9696.28594161337,47.51083649318354,0.08613577154903629,40.71447605238308,0,0
165,54,Female,Suburban,27,13.969356494221215,118,3840.608215899148,38.60509356518358,0.46380982467437626,42.74308881007861,0,1
166,40,Male,Rural,66,1.2676253220166964,20,714.1639599249371,96.67061400184606,0.17397739952180358,45.759851911990935,0,0
167,56,Female,Suburban,41,7.675808556449439,222,3459.1221463647175,69.71662542903503,0.3374770457129719,13.631611909759595,1,0
168,62,Male,Rural,112,10.62810859402785,166,5108.723377763628,8.322306620807229,0.018081092205685434,45.24567672689952,0,0
169,32,Male,Urban,13,11.117897407775198,131,1703.0377656589158,86.29596233130185,0.40032986841075824,16.372806359453396,1,0
170,60,Female,Suburban,9,10.695454041519511,156,6615.2119587592715,48.05599408362681,0.5498769211562105,27.84073166604739,0,0
171,46,Female,Suburban,116,2.882091811713706,184,9977.718951200986,6.875390642248746,0.6195825928270868,3.0001198061979655,1,0
172,53,Male,Rural,36,5.191538237203537,90,4572.220812216294,54.971725516331105,0.6634903451287101,2.6721138742528083,0,1
173,30,Male,Urban,86,6.022017355838188,94,3611.8127116291053,41.716427897570206,0.83629131310246,36.158474030244044,0,0
174,49,Male,Suburban,106,12.26212090751307,13,4066.97125166122,87.7749404862625,0.21546290727573003,22.501758909900655,0,1
175,24,Female,Urban,90,4.902638213803742,322,1239.9471661124912,20.399460360938736,0.12048182243846794,13.18647258077627,1,0
176,68,Female,Suburban,58,3.9498694941408443,293,8844.408654119616,82.6464609492183,0.8515371718979257,9.925468053233056,1,0
177,39,Female,Urban,54,14.404272266533347,230,4206.773989661385,55.768869118545275,0.1566128148926499,33.662697797531294,0,0
178,45,Female,Rural,12,1.1240859915885646,322,3934.016673105929,5.461030321346905,0.9747600813361953,0.5198764292543236,1,0
179,19,Female,Suburban,81,14.969491979547694,292,6630.9337020116955,97.18453013254846,0.842538229398637,40.391612875244284,0,0
180,59,Male,Suburban,78,10.475498184003538,26,4476.130867218123,51.26152441031999,0.5008766058895991,4.422855503431476,1,1
181,62,Female,Urban,14,12.598570192287639,75,6517.511341197676,29.08768542315825,0.9814214249220252,9.978735937951912,0,0
182,23,Male,Urban,34,5.124671548846704,364,708.3182722947963,46.94068419892581,0.09737672910800421,19.618701567304935,1,0
183,45,Male,Suburban,53,1.2004138873388397,299,8155.861102850052,85.7857783517489,0.30306576117510164,24.50050761594713,0,1
184,45,Male,Rural,20,11.330173259861422,150,9410.989133506086,30.49031243850635,0.6382244150406114,18.07225823279012,0,0
185,61,Female,Urban,75,12.678024358009461,148,6522.77732297792,19.26763964867003,0.35000686847317874,16.375252166722547,1,0
186,61,Female,Urban,16,11.366665847349267,8,9550.202695702226,12.907124693088146,0.9283725519807918,48.21384259762283,1,0
187,37,Female,Urban,115,2.9999040222117404,29,1599.1799122626367,29.785939839021125,0.06562608817781757,32.25819422154802,1,0
188,47,Male,Suburban,95,11.547990911597568,296,4826.420275855501,78.00480870400435,0.5494118320609646,1.6599312906857162,1,0
189,28,Male,Suburban,119,11.764918949506974,209,6057.886666059928,47.16263651952617,0.5908662673951145,21.793707467993503,1,0
190,45,Male,Suburban,70,10.21956721938077,128,5859.192809469749,22.748160369353997,0.6527281237772241,43.812930637326524,0,0
191,42,Male,Suburban,56,11.725623059138208,340,4074.471612981528,16.61849996097492,0.25566622333181444,15.422081227328064,1,0
192,56,Male,Rural,83,12.84290015548825,116,3447.035652725988,33.27294765103791,0.36456642751986446,5.1805390663322175,1,0
193,50,Male,Rural,101,9.590457599324418,144,1355.5578232491462,93.99243728857088,0.8436805296649776,38.04004619370093,1,1
194,18,Female,Suburban,58,2.240465995575507,318,3978.250260566554,34.30267125900244,0.19494276897015983,30.497684680836024,1,1
195,44,Female,Rural,4,7.826789335340952,235,1710.3420695443028,98.81240759546354,0.826867847173362,28.730469137411944,1,0
196,69,Female,Urban,111,2.0870906854024707,7,7370.220197272962,48.523045576535615,0.5626554229027424,3.1520397005666925,0,0
197,30,Female,Urban,4,6.705602434454032,45,2167.4262613964406,17.916391829015087,0.7621875111940821,7.454700984878108,0,0
198,58,Male,Urban,20,6.699490847758787,239,679.7965223168851,89.11400917935094,0.7136073662634715,31.31619511254913,1,1
199,20,Male,Suburban,10,1.9241378179633821,155,5568.42476439062,46.03553731348269,0.207511495384879,10.787280152212373,1,0
200,56,Female,Urban,24,5.883487475572711,181,5992.7743539220755,70.96713435045244,0.5688127364338729,25.451468947547003,0,0
201,23,Male,Rural,118,2.5539733830784077,215,8731.939306677004,98.37115832091517,0.8677231528050924,27.471643458454977,1,0
202,25,Female,Suburban,99,12.31529294012911,88,5812.117962935051,5.0175350319974,0.43211623680192934,14.533605918411501,1,0
203,44,Female,Rural,26,14.26763236350259,256,3520.260451862113,9.669455978756714,0.9665907702233167,47.4470451993039,1,0
204,26,Female,Urban,37,2.0124306536111405,73,8049.817627110573,72.04567414627562,0.45221510010171806,42.20197328836097,1,0
205,54,Male,Urban,102,14.37161290208382,179,5448.7610425554685,28.1825003295472,0.14278563666788469,36.25748862782353,0,0
206,50,Female,Urban,85,8.316072390714432,212,884.8748178487982,18.430139695009906,0.38943468007767323,4.360696387265749,0,0
207,68,Female,Suburban,54,5.193919491354235,293,5701.920547101142,3.9361879819729495,0.9517024063905372,5.753435955796462,1,0
208,59,Female,Rural,104,2.076069053866289,234,9089.383599674458,2.1846711986201806,0.31972084933985423,24.892676620315306,1,0
209,61,Male,Suburban,103,8.00873975298585,239,4023.4949924323832,77.4485603119791,0.8680981598670628,8.455310784953792,0,0
210,41,Male,Suburban,21,12.12321762287048,223,3033.6254388080206,13.443342736955,0.8812506816818898,48.92414044470897,0,0
211,32,Female,Urban,74,10.899210681733773,119,1520.3476244783985,46.77206159711509,0.35018652433196107,8.346751584356767,0,0
212,49,Male,Suburban,38,1.7031641604956327,313,1599.3106671600374,60.5896815179483,0.08325765805063212,24.62965785546671,0,0
213,49,Male,Suburban,46,2.020625695150649,264,4384.437694984007,42.835180056884624,0.7245579091588182,18.523992313654517,1,0
214,41,Male,Urban,4,6.64022595685692,207,5997.230259199142,2.7106652336233106,0.311512299013986,32.14962786197785,0,1
215,58,Male,Suburban,60,5.134066916671205,95,898.0925111790573,78.35015025879089,0.7829236142575724,6.887302240026533,0,0
216,69,Male,Urban,57,4.25338052278467,222,9401.729031349141,1.0513224541653488,0.4426548482604331,21.800663188098348,1,0
217,66,Male,Urban,45,4.93406298472199,276,7575.82281270744,76.1889894377484,0.48526674234262157,14.09789912395361,0,0
218,66,Male,Urban,20,12.248758406156385,231,5907.57679100826,89.33044937881228,0.7779094067485368,44.44370047124856,1,0
219,69,Male,Urban,17,14.009192750845955,309,8301.542842296009,43.28399210571723,0.3823633310616279,2.5089927506674066,1,0
220,29,Male,Suburban,119,6.67143772338593,119,893.8488924399215,53.554247309779825,0.44312734532291453,45.72951095331973,1,1
221,56,Male,Urban,71,13.68555402985496,268,4820.704889557932,47.698339261765376,0.37619046876962214,41.73320985837352,1,0
222,19,Female,Urban,4,5.500939817470347,273,6337.921955930467,38.920861862343884,0.36734051527727996,15.229750463820364,1,0
223,20,Female,Suburban,93,7.670117808813083,64,8303.663770571064,88.74245353703603,0.5259465769014594,39.569887406516685,1,1
224,66,Male,Suburban,14,4.164405969423996,298,7856.34864448775,89.39335106699905,0.8087994445011507,2.0450712367680044,1,0
225,54,Female,Rural,3,9.966664590461816,350,2842.9855721626564,33.581636464153455,0.36176831192256587,48.359844739522984,1,0
226,66,Female,Suburban,88,14.705735612447324,11,9414.713678636122,61.5069754014698,0.5242547205377367,26.56644965819457,1,0
227,34,Male,Suburban,101,9.4489033446073,98,1331.0238301656166,92.69075621458641,0.6707273254426008,15.51241079023954,1,0
